zaman,boyut,kaynak_ip,hedef_ip,protokol,ttl,etiket,kaynak_port,hedef_port,bayraklar
1775650391.7920885,1354,107.167.96.44,10.111.197.126,6,43,0,443,62907,A
1775650391.7931225,54,10.111.197.126,107.167.96.44,6,128,0,63375,443,A
1775650391.7931225,54,10.111.197.126,107.167.96.44,6,128,0,55522,443,A
1775650391.7931225,54,10.111.197.126,107.167.96.44,6,128,0,62907,443,A
1775650391.7941597,118,10.111.197.126,107.167.96.44,6,128,0,63375,443,PA
1775650391.7951887,118,10.111.197.126,107.167.96.44,6,128,0,55522,443,PA
1775650391.7956996,1354,107.167.96.44,10.111.197.126,6,43,0,443,62907,A
1775650391.7956996,250,107.167.96.44,10.111.197.126,6,43,0,443,62907,PA
1775650391.7962058,1354,107.167.96.44,10.111.197.126,6,43,0,443,62907,A
1775650391.7962058,54,107.167.96.44,10.111.197.126,6,42,0,443,64220,A
1775650391.7972302,179,107.167.96.44,10.111.197.126,6,43,0,443,62907,PA
1775650391.7972302,54,107.167.96.44,10.111.197.126,6,42,0,443,64549,A
1775650391.7972302,54,10.111.197.126,107.167.96.44,6,128,0,62907,443,A
1775650391.7982638,118,10.111.197.126,107.167.96.44,6,128,0,62907,443,PA
1775650391.8023837,1354,107.167.96.44,10.111.197.126,6,42,0,443,64220,A
1775650391.8023837,2654,107.167.96.44,10.111.197.126,6,42,0,443,64220,A
1775650391.805906,250,107.167.96.44,10.111.197.126,6,42,0,443,64220,PA
1775650391.805906,54,10.111.197.126,107.167.96.44,6,128,0,64220,443,A
1775650391.8271778,54,107.167.96.44,10.111.197.126,6,42,0,443,64549,A
1775650391.8285341,1354,107.167.96.44,10.111.197.126,6,42,0,443,64220,A
1775650391.8285341,54,107.167.96.44,10.111.197.126,6,43,0,443,62907,A
1775650391.8285341,181,107.167.96.44,10.111.197.126,6,42,0,443,64220,PA
1775650391.8285341,54,107.167.96.44,10.111.197.126,6,43,0,443,62907,A
1775650391.8285341,54,107.167.96.44,10.111.197.126,6,42,0,443,64220,A
1775650391.8285341,54,107.167.96.44,10.111.197.126,6,42,0,443,64220,A
1775650391.8285341,1354,107.167.96.44,10.111.197.126,6,42,0,443,64549,A
1775650391.8285341,1354,107.167.96.44,10.111.197.126,6,43,0,443,64549,A
1775650391.8285341,1354,107.167.96.44,10.111.197.126,6,42,0,443,64549,A
1775650391.8285341,250,107.167.96.44,10.111.197.126,6,42,0,443,64549,PA
1775650391.8285341,1354,107.167.96.44,10.111.197.126,6,42,0,443,64549,A
1775650391.8321555,181,107.167.96.44,10.111.197.126,6,42,0,443,64549,PA
1775650391.8321555,54,107.167.96.44,10.111.197.126,6,42,0,443,64549,A
1775650391.8321555,54,107.167.96.44,10.111.197.126,6,42,0,443,64549,A
1775650391.8321555,54,10.111.197.126,107.167.96.44,6,128,0,64220,443,A
1775650391.8321555,54,10.111.197.126,107.167.96.44,6,128,0,64549,443,A
1775650391.8321555,118,10.111.197.126,107.167.96.44,6,128,0,64220,443,PA
1775650391.8321555,118,10.111.197.126,107.167.96.44,6,128,0,64549,443,PA
1775650392.045703,133,107.167.96.44,10.111.197.126,6,43,0,443,63375,PA
1775650392.045703,54,107.167.96.44,10.111.197.126,6,42,0,443,64220,A
1775650392.045703,133,107.167.96.44,10.111.197.126,6,42,0,443,54460,PA
1775650392.045703,54,107.167.96.44,10.111.197.126,6,42,0,443,64549,A
1775650392.045703,133,107.167.96.44,10.111.197.126,6,42,0,443,64220,PA
1775650392.045703,133,107.167.96.44,10.111.197.126,6,43,0,443,55522,PA
1775650392.045703,54,107.167.96.44,10.111.197.126,6,43,0,443,62907,A
1775650392.045703,133,107.167.96.44,10.111.197.126,6,43,0,443,63375,PA
1775650392.045703,133,107.167.96.44,10.111.197.126,6,42,0,443,64220,PA
1775650392.045703,212,107.167.96.44,10.111.197.126,6,43,0,443,62907,PA
1775650392.045703,212,107.167.96.44,10.111.197.126,6,42,0,443,64549,PA
1775650392.045703,54,10.111.197.126,107.167.96.44,6,128,0,63375,443,A
1775650392.0537918,54,10.111.197.126,107.167.96.44,6,128,0,64220,443,A
1775650392.0537918,54,10.111.197.126,107.167.96.44,6,128,0,64549,443,A
1775650392.0537918,54,10.111.197.126,107.167.96.44,6,128,0,62907,443,A
1775650392.0957773,54,10.111.197.126,107.167.96.44,6,128,0,54460,443,A
1775650392.0957773,54,10.111.197.126,107.167.96.44,6,128,0,55522,443,A
1775650392.1559532,1121,10.111.197.126,107.167.96.44,6,128,0,54460,443,PA
1775650392.1559532,1127,10.111.197.126,107.167.96.44,6,128,0,63375,443,PA
1775650392.1559532,1128,10.111.197.126,107.167.96.44,6,128,0,55522,443,PA
1775650392.1559532,1127,10.111.197.126,107.167.96.44,6,128,0,62907,443,PA
1775650392.160529,1125,10.111.197.126,107.167.96.44,6,128,0,64220,443,PA
1775650392.160529,1127,10.111.197.126,107.167.96.44,6,128,0,64549,443,PA
1775650392.367746,679,107.167.96.44,10.111.197.126,6,42,0,443,54460,PA
1775650392.3763037,679,107.167.96.44,10.111.197.126,6,43,0,443,63375,PA
1775650392.3783305,679,107.167.96.44,10.111.197.126,6,43,0,443,55522,PA
1775650392.3783305,679,107.167.96.44,10.111.197.126,6,42,0,443,64220,PA
1775650392.3783305,679,107.167.96.44,10.111.197.126,6,42,0,443,64549,PA
1775650392.37935,679,107.167.96.44,10.111.197.126,6,43,0,443,62907,PA
1775650392.37935,653,10.111.197.126,185.26.182.118,6,128,0,58134,443,PA
1775650392.4225776,54,10.111.197.126,107.167.96.44,6,128,0,54460,443,A
1775650392.4225776,54,10.111.197.126,107.167.96.44,6,128,0,63375,443,A
1775650392.4225776,54,10.111.197.126,107.167.96.44,6,128,0,55522,443,A
1775650392.4225776,54,10.111.197.126,107.167.96.44,6,128,0,64220,443,A
1775650392.4225776,54,10.111.197.126,107.167.96.44,6,128,0,64549,443,A
1775650392.42577,54,10.111.197.126,107.167.96.44,6,128,0,62907,443,A
1775650392.4698367,661,185.26.182.118,10.111.197.126,6,47,0,443,58134,PA
1775650392.5276883,54,10.111.197.126,185.26.182.118,6,128,0,58134,443,A
1775650394.0022364,71,10.111.197.126,142.251.208.106,17,128,0,52638,443,UDP
1775650394.1179895,66,142.251.208.106,10.111.197.126,17,52,0,443,52638,UDP
1775650396.8870199,78,172.64.148.235,10.111.197.126,6,51,0,443,49679,PA
1775650396.8870199,82,10.111.197.126,172.64.148.235,6,128,0,49679,443,PA
1775650396.9471827,54,172.64.148.235,10.111.197.126,6,51,0,443,49679,A
1775650398.459974,90,10.111.197.126,185.125.190.57,17,63,0,64244,123,UDP
1775650398.5862143,90,185.125.190.57,10.111.197.126,17,49,0,123,64244,UDP
1775650399.1408124,206,142.251.208.106,10.111.197.126,17,52,0,443,52638,UDP
1775650399.1686857,74,10.111.197.126,142.251.208.106,17,128,0,52638,443,UDP
1775650404.5944903,55,10.111.197.126,160.79.104.10,6,128,0,63026,443,A
1775650404.7305317,66,160.79.104.10,10.111.197.126,6,51,0,443,63026,A
1775650407.8333426,55,10.111.197.126,34.149.66.154,6,128,0,55833,443,A
1775650407.9549248,66,34.149.66.154,10.111.197.126,6,114,0,443,55833,A
1775650408.8421686,55,10.111.197.126,52.182.143.208,6,128,0,59501,443,A
1775650408.9834554,70,10.111.197.48,224.0.0.251,17,1,0,5353,5353,UDP
1775650408.9834554,70,10.111.197.48,224.0.0.251,17,1,0,5353,5353,UDP
1775650409.1182988,212,10.111.197.48,239.255.255.250,17,1,0,51112,1900,UDP
1775650409.2127228,66,52.182.143.208,10.111.197.126,6,96,0,443,59501,A
1775650409.4057767,64,10.111.197.48,224.0.0.252,17,1,0,60319,5355,UDP
1775650409.4057767,64,10.111.197.48,224.0.0.252,17,1,0,54182,5355,UDP
1775650409.4109445,70,10.111.197.48,224.0.0.251,17,1,0,5353,5353,UDP
1775650409.7279308,55,10.111.197.126,150.171.27.11,6,128,0,59056,443,A
1775650409.786557,66,150.171.27.11,10.111.197.126,6,114,0,443,59056,A
1775650409.8222506,64,10.111.197.48,224.0.0.252,17,1,0,54182,5355,UDP
1775650409.8222506,64,10.111.197.48,224.0.0.252,17,1,0,60319,5355,UDP
1775650409.8222506,70,10.111.197.48,224.0.0.251,17,1,0,5353,5353,UDP
1775650410.1257079,212,10.111.197.48,239.255.255.250,17,1,0,51112,1900,UDP
1775650413.2826107,97,10.111.197.126,98.66.133.186,6,128,0,57685,443,PA
1775650413.4164467,228,98.66.133.186,10.111.197.126,6,106,0,443,57685,PA
1775650413.4645844,54,10.111.197.126,98.66.133.186,6,128,0,57685,443,A
1775650414.1433687,71,10.111.197.126,142.251.208.106,17,128,0,52638,443,UDP
1775650414.2531574,66,142.251.208.106,10.111.197.126,17,52,0,443,52638,UDP
1775650416.8604379,78,172.64.148.235,10.111.197.126,6,51,0,443,49679,PA
1775650416.8604379,82,10.111.197.126,172.64.148.235,6,128,0,49679,443,PA
1775650416.9044032,54,172.64.148.235,10.111.197.126,6,51,0,443,49679,A
1775650419.2275114,206,142.251.208.106,10.111.197.126,17,52,0,443,52638,UDP
1775650419.262177,74,10.111.197.126,142.251.208.106,17,128,0,52638,443,UDP
1775650419.3260958,206,142.251.208.106,10.111.197.126,17,52,0,443,52638,UDP
1775650419.3260958,75,10.111.197.126,142.251.208.106,17,128,0,52638,443,UDP
1775650422.857951,92,10.111.197.126,10.111.197.51,17,128,0,52051,53,UDP
1775650422.857951,92,10.111.197.126,10.111.197.51,17,128,0,55523,53,UDP
1775650422.857951,167,10.111.197.126,52.182.143.208,6,128,0,59501,443,PA
1775650422.857951,93,10.111.197.126,52.182.143.208,6,128,0,59501,443,PA
1775650422.857951,1393,10.111.197.126,52.182.143.208,6,128,0,59501,443,A
1775650422.857951,1344,10.111.197.126,52.182.143.208,6,128,0,59501,443,PA
1775650422.927777,93,34.149.66.154,10.111.197.126,6,114,0,443,55833,PA
1775650422.927777,54,10.111.197.126,34.149.66.154,6,128,0,55833,443,FA
1775650423.212447,257,10.111.197.51,10.111.197.126,17,64,0,53,52051,UDP
1775650423.2324018,218,10.111.197.51,10.111.197.126,17,64,0,53,55523,UDP
1775650423.248204,54,10.111.197.126,34.149.66.154,6,128,0,55833,443,FA
1775650423.248204,54,34.149.66.154,10.111.197.126,6,114,0,443,55833,A
1775650423.2811182,54,52.182.143.208,10.111.197.126,6,96,0,443,59501,A
1775650423.2811182,54,52.182.143.208,10.111.197.126,6,96,0,443,59501,A
1775650423.297174,93,52.182.143.208,10.111.197.126,6,96,0,443,59501,PA
1775650423.3225546,78,34.149.66.154,10.111.197.126,6,114,0,443,55833,PA
1775650423.3225546,54,34.149.66.154,10.111.197.126,6,114,0,443,55833,FA
1775650423.3225546,54,10.111.197.126,34.149.66.154,6,128,0,55833,443,RA
1775650423.3353205,54,10.111.197.126,52.182.143.208,6,128,0,59501,443,A
